0,0,0,0,0,122.11,255,236.57,210.11,189.5,167.01,147.54,127.88,109.73,87.804,76.179,63.325,61.434,61.056,49.337,48.391,40.452,38.373,33.458,32.607,31.568,27.882,26.748,25.141,25.613,23.818,24.574,24.952,22.022,24.763,24.196,22.211,25.991,22.116,23.723,22.589,25.991,25.424,26.842,26.653,26.748,32.418,29.394,33.175,35.915,38.184,40.736,51.227,54.251,62.758,65.404,76.462,84.968,102.08,112.38,131.94,154.53,182.41,211.62,230.52,118.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,245.51,235.81,212.5,191.83,169.68,153.13,135.83,117.9,100.4,83.313,71.501,71.396,64.119,59.584,56.526,48.511,43.238,40.496,40.918,36.172,32.165,34.485,29.739,30.794,28.263,30.478,29.318,29.423,29.212,29.529,30.583,27.736,29.212,27.419,31.532,29.634,33.325,31.321,34.063,35.434,34.696,39.547,42.711,45.242,48.3,56.315,64.225,64.33,74.56,84.578,92.171,107.78,116.11,133.51,157.34,182.44,205.33,229.27,236.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,120.75,255,234.7,229.26,206.59,186.52,170.3,153.18,139.12,123.25,109.98,87.079,80.843,74.493,67.69,69.618,57.372,58.846,49.322,47.054,45.353,40.024,37.87,40.365,35.262,35.602,33.335,35.716,34.242,36.056,34.129,33.562,34.922,33.788,32.201,36.51,34.922,37.303,37.417,40.138,37.757,41.725,43.653,45.807,48.301,59.753,61.794,68.03,71.092,75.627,89.006,98.077,110.21,116.45,132.77,155.68,174.16,198.88,218.04,229.94,115.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,255,251.72,243.03,226.65,210.65,190.62,174.87,161.52,148.54,134.3,117.8,99.027,91.467,76.853,80.632,77.735,68.412,67.782,58.207,55.309,52.663,47.246,46.238,46.742,41.828,42.332,42.206,42.458,39.434,42.962,40.946,44.222,40.064,38.552,43.466,41.828,45.482,41.45,48.883,43.34,48.757,51.151,53.923,55.687,66.522,70.301,77.483,77.987,83.53,94.617,108.85,114.4,126.62,135.19,161.64,171.47,203.47,213.17,232.95,237.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,121.26,255,238.63,240.65,217.98,211.14,189,173.58,163.92,151.85,139.64,124.48,106.24,97.654,83.837,88.264,81.155,75.789,74.045,67.338,61.302,56.741,53.79,52.985,53.656,45.608,49.766,48.022,47.351,48.693,49.766,48.693,45.742,46.144,47.083,48.29,52.046,46.278,54.863,47.754,56.741,54.729,61.168,62.643,70.423,78.204,79.277,85.581,90.008,96.983,111.74,118.85,127.84,134.68,161.77,167.14,191.15,208.32,225.49,235.01,114.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,241.78,255,234.46,238.19,212.19,210.32,192.36,175.12,168.95,153.43,147.25,131.88,117.66,102.29,93.237,95.679,84.186,89.645,78.87,74.417,68.814,64.073,61.631,58.901,60.625,52.149,58.183,56.315,54.304,56.028,55.023,57.608,53.011,51.287,58.039,56.315,54.161,61.344,54.735,60.913,63.068,65.941,73.986,74.704,85.479,83.324,93.237,97.115,101.14,117.37,122.83,131.02,135.33,162.77,166.5,188.48,206.73,217.36,225.69,233.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,120.96,255,248.77,237.72,233.98,216.39,213.59,195.22,180.59,175.14,163.15,155.83,140.42,130.77,107.73,104.46,101.19,94.963,100.26,87.179,86.09,77.683,72.857,71.145,68.498,67.253,63.516,63.205,67.253,63.828,65.229,66.319,62.115,59.158,66.941,64.762,62.427,68.965,62.271,69.432,70.366,72.39,85.623,86.09,90.76,94.185,94.496,108.97,109.13,121.74,127.5,137.62,139.64,164.86,172.8,184.95,206.74,213.75,229.62,231.03,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,238.81,255,236.84,239.62,225.72,212.8,211.33,193.34,182.87,174.53,164.71,164.22,148.03,135.76,115.64,113.35,100.59,102.72,109.59,93.724,96.504,85.055,81.129,78.021,77.367,71.642,72.951,71.969,71.479,73.605,72.787,72.787,68.207,75.241,70.497,71.642,74.586,68.371,75.404,78.185,78.675,89.798,93.724,100.1,97.486,98.958,114.17,114.82,123.98,130.36,140.67,138.38,164.38,168.31,183.19,203.97,201.68,225.23,226.38,230.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,122.84,255,252.31,240.67,246.23,230.47,219.72,220.44,202.71,190.89,185.16,176.75,175.67,159.38,151.32,128.4,124.81,110.13,117.11,123.74,105.65,109.59,97.058,94.551,91.327,87.029,81.299,84.881,85.06,85.06,84.522,86.313,82.374,82.195,83.627,81.657,88.104,78.076,85.955,89.357,87.029,104.22,103.33,111.03,106.19,111.2,123.92,125.17,133.41,140.93,146.12,147.02,171.19,173.34,189.46,199.67,215.07,228.86,229.57,233.51,117.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,235.9,255,244.43,229.78,244.06,224.21,212.72,220.32,198.44,191.39,187.31,177.67,180.08,161.53,156.71,136.12,131.3,116.09,126.11,129.82,113.68,117.39,106.08,101.44,98.476,93.469,89.575,94.025,92.171,95.509,95.695,91.429,85.309,95.695,91.8,94.582,84.938,94.211,95.324,94.767,109.79,108.31,117.21,112.94,115.35,126.85,128.71,138.35,142.61,145.4,148.36,169.13,170.06,182.3,196.77,210.68,213.46,223.66,226.63,230.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,119.81,249.41,255,236.83,244.02,241.62,226.44,223.25,223.45,206.48,199.09,196.29,191.9,186.11,178.12,168.14,147.97,144.17,128.6,137.38,143.38,126.8,130.4,117.62,116.82,106.63,107.83,106.23,105.63,107.03,107.43,107.23,101.44,107.63,105.23,101.04,102.44,103.04,106.63,106.23,121.21,119.61,127,125.6,124.21,134.59,142.98,147.77,149.37,151.36,154.76,177.12,172.53,186.71,202.08,211.67,210.67,228.24,229.24,227.44,120.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,233.66,255,248.31,233.87,243.91,237.85,223.41,225.92,226.97,206.89,202.08,202.08,198.94,191.83,186.18,176.76,157.94,154.17,136.6,147.48,155.01,140.16,139.74,126.35,124.89,121.75,117.56,115.68,120.07,119.03,123.63,113.38,114.43,118.19,108.36,117.15,114.63,112.33,114.63,132.21,130.32,133.46,134.72,132.21,139.53,150.41,153.13,154.17,154.8,158.15,178.02,173.84,187.22,198.73,211.49,206.47,226.13,225.3,227.6,226.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,118.24,238.9,255,243.53,233.38,242.43,234.93,230.07,230.07,229.41,209.56,206.47,209.34,208.9,200.07,196.1,188.16,169.85,164.56,148.24,159.49,168.09,156.18,147.35,140.29,139.41,135,126.84,134.12,129.93,135.22,133.9,122.65,132.57,129.49,125.74,124.41,125.29,127.06,141.84,140.74,143.6,144.26,143.16,145.81,163.01,156.84,158.6,163.01,161.03,180.44,181.76,188.38,193.46,211.76,208.46,218.6,222.13,228.53,224.56,118.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,237.83,255,249.59,234.77,242.77,252.88,236.89,227.71,241.12,235.24,218.54,215.01,220.89,218.3,213.36,207.48,204.19,185.13,178.55,162.08,173.61,188.43,170.78,162.55,156.9,157.38,146.79,144.44,152.91,147.73,155.02,138.56,149.38,143.03,144.67,137.62,138.32,139.73,156.43,152.67,158.79,157.14,156.2,156.2,173.37,164.2,168.67,172.43,165.84,189.37,185.13,194.31,197.84,208.19,220.65,215.24,227.01,228.42,230.3,227.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,118.01,236.52,255,245.64,240.46,240.46,251.8,235.54,228.39,246.87,236.03,223.96,221,228.39,227.9,222.97,220.01,215.09,196.61,191.68,171.48,190.2,204.25,186.01,175.91,174.68,160.64,167.04,161.87,165.32,168.03,166.06,159.41,160.14,159.9,146.35,157.93,153,164.09,167.04,170.49,167.78,165.32,165.81,182.07,172.71,176.9,176.41,170,193.9,188.97,197.59,199.57,205.23,219.77,210.41,229.87,225.68,223.46,222.72,119.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,237.65,250.53,255,244.22,241.59,252.11,253.16,241.59,238.18,252.11,245.27,235.28,230.03,241.86,242.91,238.7,235.55,232.65,213.2,207.94,191.38,213.2,215.04,212.41,196.64,186.65,191.38,179.81,185.86,186.39,190.07,174.03,186.12,173.24,175.08,173.24,173.24,180.87,181.92,186.12,182.18,180.08,179.29,195.06,184.02,187.44,188.23,178.5,202.16,199.27,202.16,201.37,213.2,226.35,211.89,227.66,226.35,231.87,233.97,225.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,119.36,228.96,255,247.4,239.54,235.47,250.12,248.49,240.62,237.37,253.64,249.85,236.82,234.11,246.32,252.02,247.68,244.96,243.06,224.62,218.92,208.88,225.97,228.14,228.41,206.71,210.51,197.22,197.22,202.91,205.09,202.1,197.49,190.16,190.16,183.65,188.27,192.06,196.4,199.93,190.98,190.16,186.91,203.46,191.25,192.61,192.06,181.76,205.09,202.64,201.02,200.2,214.31,221.36,209.15,221.63,224.35,228.14,218.92,219.73,119.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.58,228.98,242.95,238.84,221.04,231.72,252.53,235.28,238.02,231.17,247.88,246.51,238.57,231.72,248.97,255,250.89,250.62,250.34,229.8,228.71,223.5,236.37,233.91,235.83,224.6,210.08,207.89,220.49,217.48,218.3,205.15,212.82,203.51,192.28,195.02,197.76,212,207.89,196.39,195.29,194.19,207.89,194.47,194.74,193.1,181.6,203.23,201.59,195.56,195.84,210.08,213.92,207.07,204.88,223.78,211.72,213.92,217.75,214.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.69,206.22,230.07,221.94,215.71,218.42,217.06,234.4,230.61,227.09,226,236.03,241.72,231.7,228.17,246.6,252.83,250.12,250.39,255,231.42,233.86,233.59,239.55,250.66,230.61,232.24,223.84,216.25,223.57,226.55,223.57,216.25,213,202.97,206.49,198.09,213,221.13,198.91,197.01,198.63,207.85,194.57,192.94,191.05,178.04,199.99,196.47,186.98,185.36,203.78,202.16,198.36,193.76,208.66,200.8,204.33,204.05,191.86,109.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.13,198.87,215.71,213.57,201.54,199.94,211.97,222.12,216.24,217.04,219.45,229.07,235.22,225.86,223.73,244.04,250.19,249.92,255,254.2,234.95,230.68,242.7,254.73,250.99,238.96,238.16,223.99,232.28,235.49,235.75,227.2,219.72,213.84,212.23,202.61,219.45,222.39,205.55,199.4,201.01,210.36,193.79,191.65,188.44,175.35,194.59,191.92,178.82,180.16,197.53,184.97,193.25,182.56,193.25,196.19,191.65,186.31,186.84,191.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.225,173.89,184.53,193.66,192.14,184.28,183.27,196.7,201.26,194.67,202.53,204.05,214.7,220.78,210.89,211.91,231.93,239.79,240.81,247.9,244.61,229.15,225.34,236.5,255,251.96,233.2,232.44,229.65,230.92,238.02,225.34,229.4,218.25,204.56,210.13,210.39,216.22,207.09,192.64,195.69,203.54,185.04,184.79,178.96,166.28,183.77,178.45,166.28,171.1,174.39,171.1,183.01,166.79,173.63,177.18,169.32,171.35,171.86,161.72,93.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.18,163.39,176.86,175.14,171.71,167.8,175.63,185.92,187.15,182.74,189.11,195.23,203.8,212.62,202.82,205.52,224.63,234.91,237.61,244.47,245.94,222.67,225.61,244.22,255,249.86,242.51,232.95,231.48,239.57,240.3,228.3,222.42,214.34,209.93,215.81,214.83,209.19,192.29,195.72,200.13,183.47,179.8,174.41,160.69,176.86,171.47,158.24,160.94,164.12,163.88,171.47,151.38,161.18,164.61,152.85,161.43,156.04,156.28,157.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98,142.41,151.43,159.52,159.06,150.04,154.43,158.59,170.62,173.16,165.53,176.86,178.25,192.58,198.59,191.19,194.89,215.24,223.56,230.03,233.5,240.9,218.93,217.78,249.91,255,239.74,237.2,223.79,236.74,243.67,224.25,229.57,214.31,210.15,205.76,215,202.29,194.66,193.97,186.57,180.79,172.23,166.69,151.89,166.92,161.14,147.27,150.73,148.42,150.73,154.43,142.64,142.18,150.27,143.11,145.42,137.33,143.34,130.16,77.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.71,131.45,147.49,147.94,147.71,141.39,146.36,145.46,165.56,164.65,157.43,169.17,170.3,187.02,193.11,187.24,192.21,212.76,223.15,228.8,237.38,239.87,223.15,231.51,252.06,255,242.35,243.71,233.09,247.09,244.61,232.64,228.57,213.44,206.21,224.73,208.47,196.5,196.5,185.89,183.4,170.75,163.53,149.3,163.53,156.75,142.07,145.68,142.75,143.2,147.71,136.65,131.68,138.68,135.07,135.07,129.19,131.23,125.81,133.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.957,122.17,124.13,136.09,132.39,137.39,133.04,131.3,137.61,154.35,153.7,149.13,158.7,162.83,178.04,184.78,183.04,186.3,208.48,218.7,229.57,235.43,231.52,226.96,235.43,254.78,255,245.22,242.83,245.87,252.83,236.96,229.57,223.7,216.09,215.22,219.78,197.61,193.7,181.52,183.7,166.74,161.74,145.22,156.96,150.87,136.09,138.91,135.22,135.22,139.35,128.48,120,128.04,127.39,120.22,120.22,120.22,118.91,111.74,65.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.56,107.14,113.22,121.93,119.7,120.11,119.9,116.06,125.78,140.77,138.74,136.51,145.22,150.69,165.48,171.15,170.74,177.83,196.06,208.21,221.38,225.23,222.8,221.99,228.26,255,251.35,237.18,236.57,245.89,242.85,233.33,217.12,212.67,213.07,213.28,194.64,188.77,176.01,175,160.21,152.51,137.32,147.65,139.75,126.99,127.8,124.16,122.94,127.4,113.63,108.16,116.87,114.84,105.93,111.8,102.28,108.36,99.245,107.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.323,93.753,98.81,108.34,109.7,111.84,106.01,111.84,109.31,117.29,134.02,127.6,129.35,138.49,144.13,156,165.53,165.92,174.08,193.34,201.51,223.49,223.88,221.16,220.18,246.25,255,247.22,240.8,243.72,250.53,236.91,231.08,213.18,210.65,217.27,198.59,187.89,178.36,170.97,162.61,148.41,134.21,142.19,135.77,120.98,121.57,118.07,116.12,120.4,105.42,103.28,105.62,106.78,97.643,102.12,94.142,95.309,96.087,90.835,52.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.157,89.343,91.018,102.56,96.974,102.19,96.974,99.953,105.16,108.14,123.78,120.43,121.36,130.85,137.92,148.91,160.45,158.96,170.5,189.11,199.72,221.68,225.22,218.7,221.5,255,253.7,247,242.72,249.23,244.76,239.55,222.99,208.65,219.26,205.86,187.06,179.06,169.94,161.38,145.55,131.04,138.48,129.92,115.59,115.96,111.86,109.45,112.8,98.65,95.485,97.347,96.602,93.066,91.204,87.854,87.668,87.854,80.967,90.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
